"","EVENT_DATE","COUNTRY","number"
"770",2017-11-22,"Senegal",1
"771",2017-11-24,"Senegal",1
"772",2017-11-27,"Senegal",1
"773",2017-12-14,"Senegal",1
"774",2017-12-22,"Senegal",1
"775",2018-01-06,"Senegal",2
"776",2018-01-13,"Senegal",1
"777",2018-01-16,"Senegal",2
"778",2018-01-17,"Senegal",1
"779",2018-01-18,"Senegal",1
"780",2018-01-19,"Senegal",1
"781",2018-01-20,"Senegal",1
"782",2018-01-23,"Senegal",1
"783",2018-01-24,"Senegal",1
"784",2018-01-29,"Senegal",1
"785",2018-02-08,"Senegal",1
"786",2018-02-09,"Senegal",1
"787",2018-02-14,"Senegal",1
"788",2018-02-16,"Senegal",1
"789",2018-02-19,"Senegal",1
"790",2018-02-25,"Senegal",1
"791",2018-03-04,"Senegal",1
"792",2018-03-07,"Senegal",1
"793",2018-03-08,"Senegal",1
"794",2018-03-09,"Senegal",2
"795",2018-03-13,"Senegal",2
"796",2018-03-14,"Senegal",1
"797",2018-03-19,"Senegal",1
"798",2018-03-21,"Senegal",2
"799",2018-03-24,"Senegal",1
"800",2018-03-26,"Senegal",1
"801",2018-03-30,"Senegal",1
"802",2018-03-31,"Senegal",1
